time,id,price
2019-03-07 17:00:00,978,43.95
2019-03-07 18:00:00,979,45.01
2019-03-07 19:00:00,980,39.76
2019-03-07 20:00:00,981,37.91
2019-03-07 21:00:00,982,32.03
2019-03-07 22:00:00,983,21.15
2019-03-07 23:00:00,984,22.31
2019-03-08 00:00:00,985,20.07
2019-03-08 01:00:00,986,20.09
2019-03-08 02:00:00,987,24.5
2019-03-08 03:00:00,988,33.58
2019-03-08 04:00:00,989,38.03
2019-03-08 05:00:00,990,40.78
2019-03-08 06:00:00,991,37.9
2019-03-08 07:00:00,992,32.34
2019-03-08 08:00:00,993,25.06
2019-03-08 09:00:00,994,22.96
2019-03-08 10:00:00,995,25.61
2019-03-08 11:00:00,996,23.35
2019-03-08 12:00:00,997,23.48
2019-03-08 13:00:00,998,25.38
2019-03-08 14:00:00,999,33.71
2019-03-08 15:00:00,1000,38.34
2019-03-08 16:00:00,1001,42.13
2019-03-08 17:00:00,1002,44.07
2019-03-08 18:00:00,1003,43.9
2019-03-08 19:00:00,1004,41.58
2019-03-08 20:00:00,1005,40.57
2019-03-08 21:00:00,1006,39.24
2019-03-08 22:00:00,1007,30.61
2019-03-08 23:00:00,1008,27.67
2019-03-09 00:00:00,1009,15.4
2019-03-09 01:00:00,1010,4.24
2019-03-09 02:00:00,1011,0.07
2019-03-09 03:00:00,1012,0.06
2019-03-09 04:00:00,1013,0.03
2019-03-09 05:00:00,1014,-0.04
2019-03-09 06:00:00,1015,0.13
2019-03-09 07:00:00,1016,10.05
2019-03-09 08:00:00,1017,8.54
2019-03-09 09:00:00,1018,7.83
2019-03-09 10:00:00,1019,11.03
2019-03-09 11:00:00,1020,0.74
2019-03-09 12:00:00,1021,0.04
2019-03-09 13:00:00,1022,-0.08
2019-03-09 14:00:00,1023,-0.82
2019-03-09 15:00:00,1024,0.08
2019-03-09 16:00:00,1025,10.96
2019-03-09 17:00:00,1026,22.8
2019-03-09 18:00:00,1027,25.08
2019-03-09 19:00:00,1028,21.62
2019-03-09 20:00:00,1029,11.96
2019-03-09 21:00:00,1030,13.37
2019-03-09 22:00:00,1031,0.72
2019-03-09 23:00:00,1032,-4.97
2019-03-10 00:00:00,1033,-11.15
2019-03-10 01:00:00,1034,-12.55
2019-03-10 02:00:00,1035,-2.89
2019-03-10 03:00:00,1036,-2.6
2019-03-10 04:00:00,1037,0.07
2019-03-10 05:00:00,1038,13.78
2019-03-10 06:00:00,1039,38.96
2019-03-10 07:00:00,1040,38.35
2019-03-10 08:00:00,1041,39.09
2019-03-10 09:00:00,1042,39.9
2019-03-10 10:00:00,1043,40.17
2019-03-10 11:00:00,1044,38.76
2019-03-10 12:00:00,1045,39.75
2019-03-10 13:00:00,1046,39.91
2019-03-10 14:00:00,1047,39.27
2019-03-10 15:00:00,1048,41.34
2019-03-10 16:00:00,1049,43.51
2019-03-10 17:00:00,1050,44.36
2019-03-10 18:00:00,1051,44.08
2019-03-10 19:00:00,1052,42.89
2019-03-10 20:00:00,1053,41.57
2019-03-10 21:00:00,1054,41.24
2019-03-10 22:00:00,1055,38.11
2019-03-10 23:00:00,1056,40.78
2019-03-11 00:00:00,1057,39.35
2019-03-11 01:00:00,1058,39.52
2019-03-11 02:00:00,1059,40.32
2019-03-11 03:00:00,1060,42.16
2019-03-11 04:00:00,1061,43.96
2019-03-11 05:00:00,1062,45.63
2019-03-11 06:00:00,1063,47.96
2019-03-11 07:00:00,1064,49.11
2019-03-11 08:00:00,1065,48.09
2019-03-11 09:00:00,1066,47.05
2019-03-11 10:00:00,1067,46.3
2019-03-11 11:00:00,1068,45.7
2019-03-11 12:00:00,1069,45.43
2019-03-11 13:00:00,1070,45.05
2019-03-11 14:00:00,1071,44.87
2019-03-11 15:00:00,1072,44.07
2019-03-11 16:00:00,1073,46.28
2019-03-11 17:00:00,1074,50.29
2019-03-11 18:00:00,1075,48.94
2019-03-11 19:00:00,1076,47.73
2019-03-11 20:00:00,1077,46.38
2019-03-11 21:00:00,1078,46.08
2019-03-11 22:00:00,1079,44.01
2019-03-11 23:00:00,1080,40.98
2019-03-12 00:00:00,1081,42.23
2019-03-12 01:00:00,1082,42.16
2019-03-12 02:00:00,1083,41.99
2019-03-12 03:00:00,1084,42.81
2019-03-12 04:00:00,1085,44.19
2019-03-12 05:00:00,1086,46.83
2019-03-12 06:00:00,1087,52.05
2019-03-12 07:00:00,1088,51.37
2019-03-12 08:00:00,1089,48.02
2019-03-12 09:00:00,1090,46.78
2019-03-12 10:00:00,1091,44.05
2019-03-12 11:00:00,1092,39.14
2019-03-12 12:00:00,1093,35.52
2019-03-12 13:00:00,1094,31.06
2019-03-12 14:00:00,1095,32.93
2019-03-12 15:00:00,1096,35.26
2019-03-12 16:00:00,1097,40.06
2019-03-12 17:00:00,1098,44.02
2019-03-12 18:00:00,1099,41.57
2019-03-12 19:00:00,1100,33.01
2019-03-12 20:00:00,1101,26.49
2019-03-12 21:00:00,1102,23.87
2019-03-12 22:00:00,1103,0.36
2019-03-12 23:00:00,1104,10.05
2019-03-13 00:00:00,1105,22.54
2019-03-13 01:00:00,1106,26.4
2019-03-13 02:00:00,1107,34.03
2019-03-13 03:00:00,1108,37.01
2019-03-13 04:00:00,1109,36.91
2019-03-13 05:00:00,1110,38.7
2019-03-13 06:00:00,1111,41.87
2019-03-13 07:00:00,1112,41.3
2019-03-13 08:00:00,1113,39.01
2019-03-13 09:00:00,1114,39.26
2019-03-13 10:00:00,1115,39.95
2019-03-13 11:00:00,1116,41.43
2019-03-13 12:00:00,1117,41.95
2019-03-13 13:00:00,1118,42.9
2019-03-13 14:00:00,1119,42.9
2019-03-13 15:00:00,1120,43.13
2019-03-13 16:00:00,1121,43.94
2019-03-13 17:00:00,1122,44.35
2019-03-13 18:00:00,1123,43.98
2019-03-13 19:00:00,1124,42.38
2019-03-13 20:00:00,1125,41.27
2019-03-13 21:00:00,1126,39.16
2019-03-13 22:00:00,1127,37.7
2019-03-13 23:00:00,1128,24.17
2019-03-14 00:00:00,1129,22.25
2019-03-14 01:00:00,1130,25
2019-03-14 02:00:00,1131,35.03
2019-03-14 03:00:00,1132,37.55
2019-03-14 04:00:00,1133,41
2019-03-14 05:00:00,1134,41.89
2019-03-14 06:00:00,1135,43.93
2019-03-14 07:00:00,1136,45.03
2019-03-14 08:00:00,1137,44.7
2019-03-14 09:00:00,1138,44.25
2019-03-14 10:00:00,1139,43.62
2019-03-14 11:00:00,1140,43.44
2019-03-14 12:00:00,1141,43.06
2019-03-14 13:00:00,1142,42.94
2019-03-14 14:00:00,1143,42.92
2019-03-14 15:00:00,1144,42.94
2019-03-14 16:00:00,1145,43.72
2019-03-14 17:00:00,1146,44.3
2019-03-14 18:00:00,1147,43.65
2019-03-14 19:00:00,1148,42.93
2019-03-14 20:00:00,1149,42.07
2019-03-14 21:00:00,1150,41.32
2019-03-14 22:00:00,1151,40.4
2019-03-14 23:00:00,1152,41.06
2019-03-15 00:00:00,1153,40.31
2019-03-15 01:00:00,1154,40.43
2019-03-15 02:00:00,1155,40.89
2019-03-15 03:00:00,1156,41.23
2019-03-15 04:00:00,1157,42.09
2019-03-15 05:00:00,1158,43.12
2019-03-15 06:00:00,1159,44.99
2019-03-15 07:00:00,1160,45.17
2019-03-15 08:00:00,1161,44.95
2019-03-15 09:00:00,1162,44.65
2019-03-15 10:00:00,1163,44.23
2019-03-15 11:00:00,1164,43.88
2019-03-15 12:00:00,1165,43.5
2019-03-15 13:00:00,1166,43.14
2019-03-15 14:00:00,1167,43.02
2019-03-15 15:00:00,1168,43.12
2019-03-15 16:00:00,1169,43.35
2019-03-15 17:00:00,1170,43.71
2019-03-15 18:00:00,1171,41.35
2019-03-15 19:00:00,1172,32.06
2019-03-15 20:00:00,1173,17.19
2019-03-15 21:00:00,1174,0.07
2019-03-15 22:00:00,1175,10.79
2019-03-15 23:00:00,1176,-1
2019-03-16 00:00:00,1177,-2.68
2019-03-16 01:00:00,1178,0.01
2019-03-16 02:00:00,1179,-1.96
2019-03-16 03:00:00,1180,2.02
2019-03-16 04:00:00,1181,2.33
2019-03-16 05:00:00,1182,9.97
2019-03-16 06:00:00,1183,21.59
2019-03-16 07:00:00,1184,27.93
2019-03-16 08:00:00,1185,34.18
2019-03-16 09:00:00,1186,34.14
2019-03-16 10:00:00,1187,31.91
2019-03-16 11:00:00,1188,31.86
2019-03-16 12:00:00,1189,34.08
2019-03-16 13:00:00,1190,38.57
2019-03-16 14:00:00,1191,40.08
2019-03-16 15:00:00,1192,40.01
2019-03-16 16:00:00,1193,40.98
2019-03-16 17:00:00,1194,40.05
2019-03-16 18:00:00,1195,28.27
2019-03-16 19:00:00,1196,22.78
2019-03-16 20:00:00,1197,5.74
2019-03-16 21:00:00,1198,9.09
2019-03-16 22:00:00,1199,2.1
2019-03-16 23:00:00,1200,-2.3
2019-03-17 00:00:00,1201,-3.34
2019-03-17 01:00:00,1202,-9.33
2019-03-17 02:00:00,1203,-13.53
2019-03-17 03:00:00,1204,-6.23
2019-03-17 04:00:00,1205,-9.9
2019-03-17 05:00:00,1206,-11.37
2019-03-17 06:00:00,1207,-6.61
2019-03-17 07:00:00,1208,-2.41
2019-03-17 08:00:00,1209,-3.3
2019-03-17 09:00:00,1210,-6.66
2019-03-17 10:00:00,1211,-0.75
2019-03-17 11:00:00,1212,-7.06
2019-03-17 12:00:00,1213,-9.99
2019-03-17 13:00:00,1214,-13.35
2019-03-17 14:00:00,1215,-11.09
2019-03-17 15:00:00,1216,-6.8
2019-03-17 16:00:00,1217,5.33
2019-03-17 17:00:00,1218,28.87
2019-03-17 18:00:00,1219,36.66
2019-03-17 19:00:00,1220,30.64
2019-03-17 20:00:00,1221,23.34
2019-03-17 21:00:00,1222,25.94
2019-03-17 22:00:00,1223,17.22
2019-03-17 23:00:00,1224,17.65
2019-03-18 00:00:00,1225,12.86
2019-03-18 01:00:00,1226,14.27
2019-03-18 02:00:00,1227,14.45
2019-03-18 03:00:00,1228,6.03
2019-03-18 04:00:00,1229,22.51
2019-03-18 05:00:00,1230,41.27
2019-03-18 06:00:00,1231,46.37
2019-03-18 07:00:00,1232,44.13
2019-03-18 08:00:00,1233,42.47
2019-03-18 09:00:00,1234,33.18
2019-03-18 10:00:00,1235,32.03
2019-03-18 11:00:00,1236,27.71
2019-03-18 12:00:00,1237,30.92
2019-03-18 13:00:00,1238,30.94
2019-03-18 14:00:00,1239,30.98
2019-03-18 15:00:00,1240,35.57
2019-03-18 16:00:00,1241,41.95
2019-03-18 17:00:00,1242,45.74
2019-03-18 18:00:00,1243,45.03
2019-03-18 19:00:00,1244,44.25
2019-03-18 20:00:00,1245,42.96
2019-03-18 21:00:00,1246,41.7
2019-03-18 22:00:00,1247,36.77
2019-03-18 23:00:00,1248,39.08
2019-03-19 00:00:00,1249,38.49
2019-03-19 01:00:00,1250,37.45
2019-03-19 02:00:00,1251,36.47
2019-03-19 03:00:00,1252,40.39
2019-03-19 04:00:00,1253,41.25
2019-03-19 05:00:00,1254,46.96
2019-03-19 06:00:00,1255,51.27
2019-03-19 07:00:00,1256,54.38
2019-03-19 08:00:00,1257,49.69
2019-03-19 09:00:00,1258,46.31
2019-03-19 10:00:00,1259,44.93
2019-03-19 11:00:00,1260,44.38
2019-03-19 12:00:00,1261,43.95
2019-03-19 13:00:00,1262,43.75
2019-03-19 14:00:00,1263,43.88
2019-03-19 15:00:00,1264,44.61
2019-03-19 16:00:00,1265,48.96
2019-03-19 17:00:00,1266,55.17
2019-03-19 18:00:00,1267,59.27
2019-03-19 19:00:00,1268,50.87
2019-03-19 20:00:00,1269,45.35
2019-03-19 21:00:00,1270,44.72
2019-03-19 22:00:00,1271,41.08
2019-03-19 23:00:00,1272,38.28
2019-03-20 00:00:00,1273,36.3
2019-03-20 01:00:00,1274,35.05
2019-03-20 02:00:00,1275,34.33
2019-03-20 03:00:00,1276,34.69
2019-03-20 04:00:00,1277,37.2
2019-03-20 05:00:00,1278,43.66
2019-03-20 06:00:00,1279,46.89
2019-03-20 07:00:00,1280,43.85
2019-03-20 08:00:00,1281,42.88
2019-03-20 09:00:00,1282,42.13
2019-03-20 10:00:00,1283,41.54
2019-03-20 11:00:00,1284,41.07
2019-03-20 12:00:00,1285,38.98
2019-03-20 13:00:00,1286,38.16
2019-03-20 14:00:00,1287,40.36
2019-03-20 15:00:00,1288,42.1
2019-03-20 16:00:00,1289,45.49
2019-03-20 17:00:00,1290,48.94
2019-03-20 18:00:00,1291,43.83
2019-03-20 19:00:00,1292,43.14
2019-03-20 20:00:00,1293,43.13
2019-03-20 21:00:00,1294,42.97
2019-03-20 22:00:00,1295,39.76
2019-03-20 23:00:00,1296,35.47
2019-03-21 00:00:00,1297,34.7
2019-03-21 01:00:00,1298,33.51
2019-03-21 02:00:00,1299,33.04
2019-03-21 03:00:00,1300,33.1
2019-03-21 04:00:00,1301,35.93
2019-03-21 05:00:00,1302,44.03
2019-03-21 06:00:00,1303,43.1
2019-03-21 07:00:00,1304,44.91
2019-03-21 08:00:00,1305,41.28
2019-03-21 09:00:00,1306,38.5
2019-03-21 10:00:00,1307,36.84
2019-03-21 11:00:00,1308,35.43
2019-03-21 12:00:00,1309,34.5
2019-03-21 13:00:00,1310,34.61
2019-03-21 14:00:00,1311,36.81
2019-03-21 15:00:00,1312,39.27
2019-03-21 16:00:00,1313,43.4
2019-03-21 17:00:00,1314,46.7
2019-03-21 18:00:00,1315,41.72
2019-03-21 19:00:00,1316,40.99
2019-03-21 20:00:00,1317,41.49
2019-03-21 21:00:00,1318,41.94
2019-03-21 22:00:00,1319,39.28
2019-03-21 23:00:00,1320,39
2019-03-22 00:00:00,1321,35.95
2019-03-22 01:00:00,1322,36.69
2019-03-22 02:00:00,1323,36.39
2019-03-22 03:00:00,1324,36.28
2019-03-22 04:00:00,1325,39.95
2019-03-22 05:00:00,1326,46.01
2019-03-22 06:00:00,1327,50.98
2019-03-22 07:00:00,1328,49.2
2019-03-22 08:00:00,1329,44.97
2019-03-22 09:00:00,1330,40.41
2019-03-22 10:00:00,1331,37.88
2019-03-22 11:00:00,1332,40.07
2019-03-22 12:00:00,1333,39.33
2019-03-22 13:00:00,1334,35.56
2019-03-22 14:00:00,1335,35
2019-03-22 15:00:00,1336,37.78
2019-03-22 16:00:00,1337,44.05
2019-03-22 17:00:00,1338,46.91
2019-03-22 18:00:00,1339,40.76
2019-03-22 19:00:00,1340,40.22
2019-03-22 20:00:00,1341,39.99
2019-03-22 21:00:00,1342,39.9
2019-03-22 22:00:00,1343,37.12
2019-03-22 23:00:00,1344,35.53
